,xray_class,T_REC,NOAA_AR,USFLUX,MEANGAM,MEANGBT,MEANJZD,MEANJZH,ABSNJZH,R_VALUE
7373,B,2021-08-22 04:00:00,12859,1.59e+22,38.2,70.5,-0.25,-0.00131,30.8,3.93
7374,B,2021-08-22 04:00:00,12859,1.59e+22,38.2,70.5,-0.25,-0.00131,30.8,3.93
7375,B,2021-08-22 04:00:00,12859,1.59e+22,38.2,70.5,-0.25,-0.00131,30.8,3.93
7376,B,2021-08-22 04:00:00,12859,1.59e+22,38.2,70.5,-0.25,-0.00131,30.8,3.93
7377,B,2021-08-22 05:24:00,12859,1.53e+22,37.9,72.8,-0.161,-0.00134,30.1,3.91
7378,B,2021-08-22 05:36:00,12859,1.52e+22,37.4,73.9,-0.27,-0.000398,8.78,3.84
7379,B,2021-08-22 06:00:00,12859,1.52e+22,38.8,71.3,-0.194,-0.00121,27.6,3.88
7380,B,2021-08-22 08:36:00,12859,1.52e+22,38.2,74.0,-0.336,-0.00288,64.5,3.78
7381,B,2021-08-22 10:00:00,12859,1.43e+22,37.4,72.3,-0.371,-0.00504,107.0,3.6
7382,B,2021-08-22 14:48:00,12859,1.55e+22,35.4,73.6,-0.426,-0.00507,117.0,3.8
7383,B,2021-08-22 20:24:00,12859,1.55e+22,35.5,77.9,-0.345,-0.00784,179.0,4.03
7384,B,2021-08-22 21:48:00,12859,1.61e+22,35.3,78.6,-0.314,-0.00747,175.0,4.05
7385,B,2021-08-22 23:36:00,12859,1.62e+22,35.2,76.5,-0.155,-0.00754,189.0,4.06
7386,B,2021-08-23 00:48:00,12859,1.59e+22,36.4,75.8,-0.142,-0.00763,193.0,4.04
7387,B,2021-08-23 01:00:00,12859,1.59e+22,36.2,75.5,-0.156,-0.00803,202.0,4.04
7388,B,2021-08-23 15:24:00,12859,1.23e+22,37.9,85.2,-0.32,-0.0076,153.0,3.85
7389,B,2021-08-23 16:12:00,12859,1.23e+22,38.2,87.4,-0.381,-0.00645,128.0,3.82
7390,B,2021-08-23 18:24:00,12859,1.31e+22,38.5,82.5,-0.191,-0.00609,142.0,3.86
7391,B,2021-08-23 20:36:00,12859,1.17e+22,37.4,94.1,-0.276,-0.00565,104.0,3.88
7392,B,2021-08-24 03:48:00,12859,1.11e+22,38.3,92.3,-0.17,-0.0053,99.4,3.71
7393,B,2021-08-24 03:48:00,12859,1.11e+22,38.3,92.3,-0.17,-0.0053,99.4,3.71
7394,B,2021-08-24 03:48:00,12859,1.11e+22,38.3,92.3,-0.17,-0.0053,99.4,3.71
7395,B,2021-08-25 01:48:00,12860,1.08e+22,39.0,108.0,0.00591,0.0107,163.0,4.33
7396,B,2021-08-25 01:48:00,12860,1.08e+22,39.0,108.0,0.00591,0.0107,163.0,4.33
7397,B,2021-08-25 01:48:00,12860,1.08e+22,39.0,108.0,0.00591,0.0107,163.0,4.33
7398,B,2021-08-25 15:36:00,12860,1.38e+22,41.0,121.0,-0.133,0.0159,267.0,4.31
7399,B,2021-08-25 16:00:00,12860,1.4e+22,41.4,119.0,-0.14,0.017,299.0,4.25
7400,B,2021-08-25 21:12:00,12860,1.48e+22,40.9,113.0,-0.0367,0.0134,267.0,4.29
7401,B,2021-08-25 23:12:00,12860,1.49e+22,41.6,110.0,-0.0119,0.0126,265.0,4.25
7402,B,2021-08-25 23:36:00,12860,1.48e+22,41.6,110.0,-0.152,0.0123,255.0,4.26
7403,B,2021-08-26 05:24:00,12860,1.54e+22,42.1,118.0,-0.00161,0.0204,421.0,4.31
7404,B,2021-08-26 09:36:00,12860,1.53e+22,45.9,115.0,-0.0137,0.0193,426.0,4.37
7405,B,2021-08-26 10:36:00,12860,1.47e+22,46.1,117.0,-0.124,0.0229,472.0,4.38
7406,B,2021-08-26 12:12:00,12860,1.45e+22,47.2,113.0,-0.0508,0.0236,493.0,4.37
7407,B,2021-08-26 13:48:00,12860,1.51e+22,47.3,115.0,-0.0518,0.0234,509.0,4.44
7408,B,2021-08-26 17:24:00,12860,1.71e+22,46.7,107.0,-0.019,0.0179,478.0,4.42
7409,B,2021-08-26 20:00:00,12860,1.68e+22,45.7,115.0,0.0993,0.0203,484.0,4.57
7410,B,2021-08-26 21:24:00,12860,1.73e+22,48.0,108.0,0.143,0.0179,479.0,4.57
7411,B,2021-08-26 22:36:00,12860,1.74e+22,48.7,109.0,0.12,0.0203,537.0,4.55
7412,B,2021-08-26 23:36:00,12860,1.76e+22,49.5,109.0,-0.0398,0.0208,544.0,4.58
7413,B,2021-08-27 01:48:00,12860,1.83e+22,50.1,110.0,-0.175,0.022,588.0,4.55
7414,B,2021-08-27 06:00:00,12860,1.87e+22,50.0,111.0,0.0184,0.0205,564.0,4.6
7415,B,2021-08-27 07:12:00,12860,1.9e+22,49.8,113.0,-0.0643,0.0217,608.0,4.53
7416,B,2021-08-27 12:12:00,12860,1.85e+22,51.3,114.0,-0.142,0.0238,632.0,4.53
7417,B,2021-08-27 16:00:00,12860,2.05e+22,50.2,105.0,-0.0628,0.0167,526.0,4.7
7418,B,2021-08-27 17:12:00,12860,2.05e+22,49.9,104.0,0.034,0.0164,518.0,4.68
7419,B,2021-08-27 18:00:00,12860,2.05e+22,50.1,110.0,0.00572,0.0179,538.0,4.71
7420,B,2021-08-27 18:24:00,12860,2.04e+22,49.8,113.0,-0.14,0.019,549.0,4.68
7421,B,2021-08-28 00:36:00,12860,2.31e+22,50.8,112.0,-0.108,0.0172,587.0,4.69
7422,B,2021-08-28 01:00:00,12860,2.33e+22,50.7,111.0,0.00616,0.0171,587.0,4.71
7423,B,2021-08-28 14:24:00,12860,2.5e+22,51.3,111.0,0.0862,0.0122,453.0,4.9
7424,B,2021-08-28 16:12:00,12860,2.55e+22,51.1,104.0,0.154,0.0114,457.0,4.94
7425,B,2021-08-28 16:12:00,12860,2.55e+22,51.1,104.0,0.154,0.0114,457.0,4.94
7426,B,2021-08-28 16:12:00,12860,2.55e+22,51.1,104.0,0.154,0.0114,457.0,4.94
7427,B,2021-08-28 16:12:00,12860,2.55e+22,51.1,104.0,0.154,0.0114,457.0,4.94
7428,B,2021-08-28 16:12:00,12860,2.55e+22,51.1,104.0,0.154,0.0114,457.0,4.94
7429,B,2021-08-30 13:24:00,12860,2.97e+22,45.8,100.0,-0.122,0.00361,159.0,4.69
7430,B,2021-08-30 13:24:00,12860,2.97e+22,45.8,100.0,-0.122,0.00361,159.0,4.69
7431,B,2021-08-30 13:24:00,12860,2.97e+22,45.8,100.0,-0.122,0.00361,159.0,4.69
7432,B,2021-08-30 13:24:00,12860,2.97e+22,45.8,100.0,-0.122,0.00361,159.0,4.69
7433,B,2021-08-30 13:24:00,12860,2.97e+22,45.8,100.0,-0.122,0.00361,159.0,4.69
7434,B,2021-08-30 13:24:00,12860,2.97e+22,45.8,100.0,-0.122,0.00361,159.0,4.69
7435,B,2021-08-30 14:36:00,12860,2.98e+22,46.1,98.5,-0.0808,0.00359,163.0,4.68
7436,B,2021-08-30 15:00:00,12860,2.99e+22,45.6,97.1,-0.0794,0.00346,158.0,4.68
7437,B,2021-08-30 16:12:00,12860,2.99e+22,45.4,99.5,-0.0939,0.00401,178.0,4.74
7438,B,2021-08-30 18:12:00,12860,2.94e+22,45.0,102.0,-0.199,0.0056,228.0,4.67
7439,B,2021-08-30 20:48:00,12860,3.07e+22,43.5,98.1,-0.0905,0.0046,204.0,4.59
7440,B,2021-08-31 07:00:00,12860,3.09e+22,41.8,97.1,-0.195,0.00259,113.0,4.41
7441,B,2021-08-31 11:00:00,12860,3.19e+22,41.5,91.3,-0.136,0.000894,42.6,4.25
7442,B,2021-08-31 13:00:00,12860,3.26e+22,41.1,89.9,-0.16,0.00128,62.3,4.22
7443,B,2021-08-31 13:12:00,12860,3.25e+22,41.0,89.9,-0.113,0.00136,65.8,4.31
7444,B,2021-08-31 14:12:00,12860,3.23e+22,40.6,89.2,-0.0897,-3.33e-05,1.61,4.38
7445,B,2021-08-31 14:36:00,12860,3.22e+22,40.3,89.0,-0.049,0.00105,50.2,4.32
7446,B,2021-08-31 16:24:00,12860,3.15e+22,39.5,93.5,-0.235,0.000411,18.5,4.26
7447,B,2021-08-31 16:36:00,12860,3.13e+22,39.6,94.6,-0.302,0.000415,18.3,4.27
7448,B,2021-08-31 17:48:00,12860,3.15e+22,38.8,95.4,-0.284,0.00351,150.0,4.28
7449,B,2021-08-31 18:24:00,12860,3.24e+22,39.5,91.4,-0.133,0.00282,130.0,4.26
7450,B,2021-08-31 19:00:00,12860,3.32e+22,39.7,88.9,-0.0548,0.00328,161.0,4.32
7451,B,2021-08-31 19:36:00,12860,3.29e+22,39.3,87.7,-0.0522,0.00349,170.0,4.33
7452,B,2021-08-31 20:00:00,12860,3.27e+22,39.6,87.9,-0.0745,0.0033,160.0,4.43
7453,B,2021-08-31 21:00:00,12860,3.23e+22,39.3,89.4,-0.105,0.00394,182.0,4.31
7454,B,2021-09-01 00:36:00,12860,3.26e+22,38.9,81.8,-0.0206,0.0036,176.0,4.12
7455,B,2021-09-01 03:00:00,12860,3.23e+22,38.9,83.6,-0.153,0.0035,165.0,4.11
7456,B,2021-09-01 04:24:00,12860,3.23e+22,39.1,84.8,-0.13,0.00256,120.0,4.17
7457,B,2021-09-01 06:36:00,12860,3.34e+22,38.8,81.2,-0.0453,0.00247,123.0,4.22
7458,B,2021-09-01 10:48:00,12860,3.25e+22,38.7,76.9,-0.128,0.0027,135.0,4.14
7459,B,2021-09-01 13:12:00,12860,3.24e+22,39.2,73.7,-0.0845,0.00307,154.0,4.2
7460,B,2021-09-01 13:12:00,12860,3.24e+22,39.2,73.7,-0.0845,0.00307,154.0,4.2
7461,B,2021-09-01 13:12:00,12860,3.24e+22,39.2,73.7,-0.0845,0.00307,154.0,4.2
7462,B,2021-09-01 13:12:00,12860,3.24e+22,39.2,73.7,-0.0845,0.00307,154.0,4.2
7463,B,2021-09-01 13:12:00,12860,3.24e+22,39.2,73.7,-0.0845,0.00307,154.0,4.2
7464,B,2021-09-01 13:12:00,12860,3.24e+22,39.2,73.7,-0.0845,0.00307,154.0,4.2
7465,B,2021-09-01 13:12:00,12860,3.24e+22,39.2,73.7,-0.0845,0.00307,154.0,4.2
7466,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7467,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7468,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7469,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7470,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7471,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7472,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7473,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7474,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7475,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7476,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7477,B,2021-09-04 17:00:00,12863,5.72e+21,52.4,103.0,0.0748,0.00664,61.0,3.0
7478,B,2021-09-05 02:12:00,12863,5.01e+21,52.7,110.0,0.105,0.00714,52.6,2.4
7479,B,2021-09-05 03:12:00,12863,4.93e+21,53.7,107.0,-0.0302,0.00734,54.3,2.22
7480,B,2021-09-05 11:00:00,12863,4.81e+21,53.4,107.0,-0.0389,0.0079,57.1,2.36
7481,B,2021-09-05 12:48:00,12863,4.78e+21,52.5,108.0,-0.0111,0.00927,64.8,3.0
7482,B,2021-09-06 05:12:00,12868,3.08e+22,48.3,106.0,-0.0681,-0.000598,25.4,4.81
7483,B,2021-09-06 05:48:00,12863,6.35e+21,54.0,103.0,0.0796,-0.00281,30.6,3.72
7484,B,2021-09-06 13:00:00,12868,3.35e+22,49.1,102.0,0.127,0.00262,120.0,4.78
7485,B,2021-09-06 17:00:00,12868,3.61e+22,50.3,98.7,0.0839,0.00157,82.3,4.76
7486,B,2021-09-06 19:24:00,12866,3.58e+22,50.1,106.0,-0.0125,0.00281,136.0,4.82
7487,B,2021-09-06 21:24:00,12866,3.73e+22,50.7,98.4,0.0576,0.00347,188.0,4.9
7488,B,2021-09-07 01:48:00,12866,3.8e+22,50.6,99.0,0.0525,0.00287,160.0,4.8
7489,B,2021-09-07 03:24:00,12868,3.85e+22,51.0,98.5,-0.0223,0.00186,105.0,4.85
7490,B,2021-09-07 04:48:00,12866,3.83e+22,51.0,101.0,-0.00766,0.0031,167.0,4.8
7491,B,2021-09-07 06:24:00,12866,3.82e+22,51.0,104.0,-0.0687,0.00397,209.0,4.79
7492,B,2021-09-07 09:12:00,12868,3.82e+22,52.7,98.2,-0.0664,0.00438,244.0,4.78
7493,B,2021-09-07 11:48:00,12868,3.69e+22,52.8,102.0,-0.0935,0.00471,244.0,4.78
7494,B,2021-09-07 12:48:00,12868,3.7e+22,53.2,101.0,-0.122,0.0037,195.0,4.77
7495,B,2021-09-08 01:36:00,12866,3.99e+22,53.4,98.6,-0.086,0.00388,230.0,4.68
7496,B,2021-09-08 04:24:00,12866,4.01e+22,53.3,96.9,0.00883,0.00258,159.0,4.64
7497,B,2021-09-08 12:12:00,12866,3.73e+22,53.2,106.0,0.0355,0.00316,171.0,4.7
7498,B,2021-09-08 14:48:00,12866,3.71e+22,52.9,103.0,0.00878,0.00396,216.0,4.65
7499,B,2021-09-09 05:12:00,12868,3.61e+22,53.6,95.6,0.128,0.00198,116.0,4.26
7500,B,2021-09-09 10:00:00,12868,3.68e+22,53.0,99.5,0.172,0.0021,124.0,4.59
7501,B,2021-09-09 17:00:00,12869,6.13e+21,41.6,122.0,0.22,0.00246,22.2,3.24
7502,B,2021-09-09 17:12:00,12869,6.06e+21,41.7,124.0,0.226,0.00343,30.1,3.38
7503,B,2021-09-09 22:24:00,12869,3.56e+22,51.6,104.0,0.117,0.000966,52.3,4.46
7504,B,2021-09-10 10:48:00,12868,3.68e+22,48.9,104.0,0.148,-0.000459,26.3,4.67
7505,B,2021-09-11 03:12:00,12869,5.64e+21,32.5,130.0,-0.14,0.00129,10.3,3.17
7506,B,2021-09-11 04:24:00,12868,3.66e+22,44.7,109.0,0.13,-0.000772,42.0,4.62
7507,B,2021-09-11 04:48:00,12869,3.7e+22,44.9,107.0,0.162,-0.000388,21.9,4.64
7508,B,2021-09-11 07:12:00,12869,3.71e+22,43.6,113.0,-0.0142,-0.00173,91.7,4.56
7509,B,2021-09-11 07:36:00,12869,5.03e+21,31.9,136.0,-0.0766,-8.94e-05,0.59,3.24
7510,B,2021-09-11 13:12:00,12868,4.03e+22,41.9,104.0,-0.0744,-0.000853,52.6,4.64
7511,B,2021-09-11 15:36:00,12869,4.02e+22,41.2,108.0,-0.0678,-0.00137,83.0,4.6
7512,B,2021-09-11 17:48:00,12869,3.96e+22,40.2,109.0,-0.183,-0.00337,189.0,4.62
7513,B,2021-09-11 22:36:00,12868,3.99e+22,38.3,103.0,-0.0913,-0.00159,92.9,4.48
7514,B,2021-09-12 22:12:00,12868,4.42e+22,33.7,87.0,-0.0987,-0.0017,113.0,4.49
7515,B,2021-09-12 22:36:00,12868,4.47e+22,33.7,85.5,-0.0974,-0.00164,111.0,4.47
7516,B,2021-09-12 23:36:00,12868,4.54e+22,33.2,83.0,-0.0492,-0.00111,77.5,4.45
7517,B,2021-09-13 02:48:00,12868,4.6e+22,32.5,82.9,-0.151,-0.000704,48.9,4.4
7518,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7519,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7520,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7521,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7522,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7523,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7524,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7525,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7526,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7527,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7528,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7529,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7530,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7531,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7532,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7533,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7534,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7535,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7536,B,2021-09-13 12:24:00,12868,4.44e+22,32.0,75.7,-0.17,-0.00101,70.7,4.2
7537,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7538,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7539,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7540,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7541,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7542,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7543,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7544,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7545,B,2021-09-19 12:36:00,12871,1.27e+22,36.1,56.1,-0.37,0.0122,225.0,4.15
7546,B,2021-09-19 18:00:00,12871,1.43e+22,35.6,62.5,-0.315,0.0119,248.0,4.07
7547,B,2021-09-19 19:36:00,12871,1.37e+22,35.9,63.9,-0.386,0.0119,232.0,4.05
7548,B,2021-09-20 06:00:00,12871,1.59e+22,34.5,75.0,-0.329,0.0175,395.0,4.18
7549,B,2021-09-20 06:24:00,12871,1.63e+22,34.3,72.9,-0.282,0.0177,420.0,4.2
7550,B,2021-09-20 07:48:00,12871,1.7e+22,34.1,74.9,-0.271,0.0207,503.0,4.15
7551,B,2021-09-20 08:24:00,12871,1.67e+22,34.1,76.6,-0.344,0.0224,518.0,4.15
7552,B,2021-09-20 09:00:00,12871,1.62e+22,34.1,78.6,-0.386,0.0241,523.0,4.12
7553,B,2021-09-20 09:24:00,12871,1.6e+22,34.1,78.8,-0.381,0.0241,517.0,4.17
7554,B,2021-09-20 10:36:00,12871,1.61e+22,33.9,77.3,-0.373,0.0245,540.0,4.21
7555,B,2021-09-20 12:48:00,12871,1.65e+22,34.3,76.2,-0.217,0.0258,587.0,4.18
7556,B,2021-09-20 13:36:00,12871,1.65e+22,34.3,77.8,-0.295,0.028,624.0,4.2
7557,B,2021-09-20 14:00:00,12871,1.65e+22,34.4,79.6,-0.21,0.0288,639.0,4.23
7558,B,2021-09-20 17:12:00,12871,1.85e+22,35.1,84.3,-0.207,0.0245,641.0,4.28
7559,B,2021-09-20 18:12:00,12871,1.8e+22,34.9,82.8,-0.3,0.0239,622.0,4.36
7560,B,2021-09-20 19:00:00,12871,1.75e+22,35.1,85.9,-0.303,0.0262,647.0,4.41
7561,B,2021-09-20 19:12:00,12871,1.75e+22,35.6,85.8,-0.359,0.0267,664.0,4.39
7562,B,2021-09-20 19:36:00,12871,1.71e+22,35.2,87.9,-0.3,0.0284,666.0,4.36
7563,B,2021-09-20 20:36:00,12871,1.74e+22,34.5,89.4,-0.433,0.0304,697.0,4.32
7564,B,2021-09-20 21:00:00,12871,1.77e+22,34.3,88.2,-0.415,0.0299,701.0,4.35
7565,B,2021-09-20 21:36:00,12871,1.81e+22,35.0,86.1,-0.392,0.0277,691.0,4.36
7566,B,2021-09-20 23:00:00,12871,1.85e+22,34.3,84.6,-0.215,0.0254,663.0,4.32
7567,B,2021-09-21 03:36:00,12871,1.78e+22,35.2,92.9,-0.355,0.0271,676.0,4.42
7568,B,2021-09-21 04:24:00,12871,1.71e+22,36.0,96.3,-0.366,0.0281,654.0,4.42
7569,B,2021-09-21 05:00:00,12871,1.67e+22,35.8,96.0,-0.411,0.0284,649.0,4.43
7570,B,2021-09-21 05:24:00,12871,1.68e+22,36.0,94.3,-0.35,0.0269,634.0,4.39
7571,B,2021-09-21 06:48:00,12871,1.76e+22,35.9,90.6,-0.249,0.0238,619.0,4.34
7572,B,2021-09-21 08:24:00,12871,1.76e+22,37.1,94.5,-0.39,0.0246,630.0,4.37
7573,B,2021-09-21 09:36:00,12871,1.65e+22,36.7,97.6,-0.288,0.027,621.0,4.35
7574,B,2021-09-21 09:48:00,12871,1.64e+22,36.2,98.4,-0.355,0.0279,628.0,4.32
7575,B,2021-09-21 10:00:00,12871,1.64e+22,36.3,97.6,-0.346,0.0271,616.0,4.34
7576,B,2021-09-21 11:12:00,12871,1.65e+22,36.1,94.8,-0.293,0.0251,595.0,4.26
7577,B,2021-09-21 12:24:00,12871,1.67e+22,35.7,93.6,-0.221,0.0231,559.0,4.3
7578,B,2021-09-21 12:36:00,12871,1.69e+22,35.4,93.2,-0.212,0.0232,568.0,4.33
7579,B,2021-09-21 14:24:00,12871,1.73e+22,34.9,96.1,-0.223,0.0239,585.0,4.3
7580,B,2021-09-21 17:00:00,12871,1.94e+22,35.1,92.8,-0.186,0.0207,604.0,4.28
7581,B,2021-09-21 18:00:00,12871,1.9e+22,35.1,92.6,-0.168,0.0206,593.0,4.29
7582,B,2021-09-21 18:12:00,12871,1.9e+22,34.9,93.6,-0.128,0.0207,587.0,4.35
7583,B,2021-09-21 19:12:00,12871,1.86e+22,35.3,97.8,-0.299,0.024,647.0,4.31
7584,B,2021-09-21 20:12:00,12871,1.83e+22,35.4,99.3,-0.492,0.0268,690.0,4.32
7585,B,2021-09-21 23:48:00,12871,1.99e+22,33.8,96.1,-0.184,0.0203,602.0,4.3
7586,B,2021-09-22 01:48:00,12871,1.98e+22,34.8,95.6,-0.254,0.0209,625.0,4.35
7587,B,2021-09-22 03:12:00,12871,1.91e+22,34.9,99.1,-0.299,0.0226,635.0,4.35
7588,B,2021-09-22 04:12:00,12871,1.82e+22,35.2,103.0,-0.355,0.0263,681.0,4.33
7589,B,2021-09-22 05:24:00,12871,1.73e+22,36.2,107.0,-0.366,0.0261,640.0,4.31
7590,B,2021-09-22 06:12:00,12871,1.77e+22,36.5,103.0,-0.258,0.0222,586.0,4.31
7591,B,2021-09-22 08:00:00,12871,1.84e+22,37.3,98.2,-0.246,0.021,605.0,4.22
7592,B,2021-09-22 08:48:00,12871,1.76e+22,37.7,104.0,-0.253,0.0228,603.0,4.23
7593,B,2021-09-22 10:00:00,12871,1.64e+22,37.7,108.0,-0.387,0.0256,600.0,4.25
7594,B,2021-09-22 11:12:00,12871,1.63e+22,37.4,108.0,-0.356,0.0246,574.0,4.21
7595,B,2021-09-22 12:00:00,12871,1.61e+22,37.1,107.0,-0.222,0.0234,542.0,4.29
7596,B,2021-09-22 12:24:00,12871,1.61e+22,37.2,108.0,-0.257,0.024,556.0,4.29
7597,B,2021-09-22 13:12:00,12871,1.6e+22,37.4,110.0,-0.299,0.0232,528.0,4.25
7598,B,2021-09-22 13:36:00,12871,1.58e+22,37.6,112.0,-0.336,0.0256,577.0,4.22
7599,B,2021-09-22 13:48:00,12871,1.58e+22,37.5,111.0,-0.419,0.0262,591.0,4.23
7600,B,2021-09-22 14:12:00,12871,1.56e+22,38.5,110.0,-0.47,0.0261,591.0,4.33
7601,B,2021-09-22 15:12:00,12871,1.6e+22,39.6,107.0,-0.407,0.026,623.0,4.33
7602,B,2021-09-22 18:00:00,12871,1.71e+22,38.3,105.0,-0.153,0.0196,531.0,4.35
7603,B,2021-09-22 18:12:00,12871,1.7e+22,38.3,108.0,-0.127,0.0195,518.0,4.33
7604,B,2021-09-22 19:36:00,12871,1.63e+22,38.2,112.0,-0.386,0.0236,558.0,4.34
7605,B,2021-09-22 21:48:00,12875,2.55e+21,30.1,131.0,-0.323,-0.00781,28.8,2.48
7606,B,2021-09-22 22:24:00,12871,1.75e+22,38.6,105.0,-0.12,0.0192,540.0,4.25
7607,B,2021-09-22 23:48:00,12875,2.51e+21,31.3,126.0,-0.449,-0.0065,24.4,2.25
7608,B,2021-09-23 01:36:00,12875,2.47e+21,29.9,121.0,-0.284,-0.00886,32.5,0.0
7609,B,2021-09-23 02:00:00,12871,1.77e+22,39.6,106.0,-0.153,0.0194,555.0,4.35
7610,B,2021-09-23 03:00:00,12875,2.56e+21,28.9,120.0,-0.155,-0.00694,26.5,2.87
7611,B,2021-09-23 03:48:00,12875,2.7e+21,28.7,121.0,0.0247,-0.0058,23.6,0.0
7612,B,2021-09-23 08:00:00,12875,2.8e+21,28.5,133.0,-0.15,-0.00682,26.1,2.93
7613,B,2021-09-23 12:36:00,12875,3.26e+21,28.4,110.0,-0.16,-0.00274,13.3,0.0
7614,B,2021-09-23 13:48:00,12875,3.29e+21,29.5,109.0,-0.204,-0.00353,17.4,0.0
7615,B,2021-09-23 15:00:00,12875,3.37e+21,30.3,104.0,-0.0631,-0.00273,14.2,0.0
7616,B,2021-09-23 19:12:00,12875,3.62e+21,30.7,102.0,-0.189,-0.00324,17.1,2.6
7617,B,2021-09-23 20:24:00,12875,3.51e+21,29.9,107.0,-0.207,-0.00172,8.41,0.0
7618,B,2021-09-23 21:00:00,12875,3.5e+21,29.9,106.0,-0.112,-0.00272,13.2,3.0
7619,B,2021-09-24 02:48:00,12875,3.53e+21,27.9,101.0,-0.214,-0.00458,22.9,2.29
7620,B,2021-09-24 03:00:00,12875,3.57e+21,27.8,102.0,-0.231,-0.00497,25.3,2.64
7621,B,2021-09-24 06:36:00,12875,3.56e+21,26.6,95.1,-0.292,-0.00219,11.1,0.0
7622,B,2021-09-24 10:00:00,12875,3.23e+21,26.2,84.6,-0.277,-0.00156,7.5,0.0
7623,B,2021-09-24 16:00:00,12875,2.81e+21,24.2,88.0,-0.245,-0.00391,15.8,0.0
7624,B,2021-09-24 18:00:00,12875,3.03e+21,23.5,85.5,-0.14,-0.00444,19.1,1.85
7625,B,2021-09-24 18:24:00,12875,3.07e+21,23.5,83.1,-0.0764,-0.00515,23.4,1.88
7626,B,2021-09-24 20:12:00,12875,2.82e+21,24.0,84.2,-0.11,-0.00475,20.0,2.36
7627,B,2021-09-24 20:12:00,12875,2.82e+21,24.0,84.2,-0.11,-0.00475,20.0,2.36
7628,B,2021-09-24 20:12:00,12875,2.82e+21,24.0,84.2,-0.11,-0.00475,20.0,2.36
